"h_team","id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"Cagliari",410642,51,"BlockedShot",0.751999969482422,0.564000015258789,0.0226321257650852,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"Alfred Duncan","Pass"
"Cagliari",378920,93,"MissedShots",0.950999984741211,0.56,0.114899046719074,"Leonardo Pavoletti","h",1104,"FromCorner",2020,"Head",14124,"Lazio",0,2,2020-09-26 16:00:00,"Fabrizio Caligara","Cross"
"Cagliari",378904,21,"MissedShots",0.879000015258789,0.0819999980926514,0.0331719592213631,"Charalampos Lykogiannis","h",6517,"DirectFreekick",2020,"LeftFoot",14124,"Lazio",0,2,2020-09-26 16:00:00,NA,"Standard"
"Cagliari",412293,27,"BlockedShot",0.854000015258789,0.505999984741211,0.0926112532615662,"Marco Faraoni","a",3978,"OpenPlay",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Kevin Lasagna","Pass"
"Cagliari",396738,46,"BlockedShot",0.92,0.644000015258789,0.132571041584015,"Andrea Petagna","a",1493,"OpenPlay",2020,"LeftFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Lorenzo Insigne","Throughball"
"Cagliari",399621,37,"MissedShots",0.925999984741211,0.432999992370605,0.101108901202679,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"Razvan Marin","Cross"
"Cagliari",401997,65,"MissedShots",0.905,0.57,0.0471784062683582,"Gianmarco Ferrari","a",1354,"FromCorner",2020,"Head",15621,"Sassuolo",1,1,2021-01-31 14:00:00,"Hamed Junior Traore","Cross"
"Cagliari",394429,56,"Goal",0.914000015258789,0.424000015258789,0.315743535757065,"Kevin Lasagna","a",1903,"OpenPlay",2020,"RightFoot",15548,"Udinese",1,1,2020-12-20 14:00:00,"Ignacio Pussetto","Chipped"
"Cagliari",399631,81,"SavedShot",0.899000015258789,0.557999992370605,0.0405604615807533,"Alberto Cerri","h",4906,"OpenPlay",2020,"Head",15598,"AC Milan",0,2,2021-01-18 19:45:00,"Radja Nainggolan","Aerial"
"Cagliari",412300,53,"Goal",0.785,0.640999984741211,0.0259621050208807,"Antonin Barak","a",6208,"OpenPlay",2020,"LeftFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Miguel Veloso","Pass"
"Cagliari",383696,58,"BlockedShot",0.745999984741211,0.34,0.0207394026219845,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Gabriele Zappa","Pass"
"Cagliari",383703,78,"MissedShots",0.740999984741211,0.512000007629395,0.0248747225850821,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Giovanni Simeone","Pass"
"Cagliari",391883,13,"SavedShot",0.88,0.612000007629395,0.0963540151715279,"Romelu Lukaku","a",594,"OpenPlay",2020,"LeftFoot",15528,"Inter",1,3,2020-12-13 11:30:00,"Alexis Sánchez","Pass"
"Cagliari",401984,23,"MissedShots",0.790999984741211,0.698000030517578,0.0226740147918463,"Radja Nainggolan","h",1251,"FromCorner",2020,"RightFoot",15621,"Sassuolo",1,1,2021-01-31 14:00:00,NA,"Rebound"
"Cagliari",423870,17,"MissedShots",0.881999969482422,0.452000007629395,0.104194290935993,"Razvan Marin","h",8856,"OpenPlay",2020,"RightFoot",15798,"Genoa",0,1,2021-05-22 18:45:00,"Alberto Cerri","Pass"
"Cagliari",397162,35,"MissedShots",0.819000015258789,0.464000015258789,0.0359125398099422,"Radja Nainggolan","h",1251,"FromCorner",2020,"RightFoot",15578,"Benevento",1,2,2021-01-06 11:30:00,"Razvan Marin","Cross"
"Cagliari",404704,77,"BlockedShot",0.800999984741211,0.520999984741211,0.0454943738877773,"Luis Muriel","a",1229,"OpenPlay",2020,"RightFoot",15636,"Atalanta",0,1,2021-02-14 14:00:00,NA,"None"
"Cagliari",415482,70,"MissedShots",0.969000015258789,0.477999992370605,0.545329809188843,"Jasmin Kurtic","a",1492,"FromCorner",2020,"LeftFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,"Gastón Brugman","Cross"
"Cagliari",412295,42,"BlockedShot",0.745,0.560999984741211,0.0132644437253475,"Miguel Veloso","a",1098,"SetPiece",2020,"LeftFoot",15715,"Verona",0,2,2021-04-03 13:00:00,NA,"None"
"Cagliari",378917,75,"MissedShots",0.87,0.255,0.0291087906807661,"Riccardo Sottil","h",6672,"OpenPlay",2020,"RightFoot",14124,"Lazio",0,2,2020-09-26 16:00:00,NA,"BallRecovery"
"Cagliari",404703,74,"MissedShots",0.793000030517578,0.72,0.021494023501873,"Duván Zapata","a",1148,"OpenPlay",2020,"RightFoot",15636,"Atalanta",0,1,2021-02-14 14:00:00,"Luis Muriel","Pass"
"Cagliari",399625,60,"BlockedShot",0.734000015258789,0.347000007629395,0.0120636774227023,"Razvan Marin","h",8856,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"João Pedro","Pass"
"Cagliari",383698,62,"MissedShots",0.745999984741211,0.329000015258789,0.0124464817345142,"Junior Messias","a",8838,"OpenPlay",2020,"LeftFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Ahmed Benali","Chipped"
"Cagliari",399626,62,"SavedShot",0.904000015258789,0.545,0.351659387350082,"Giovanni Simeone","h",1102,"OpenPlay",2020,"LeftFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"João Pedro","Pass"
"Cagliari",394433,86,"MissedShots",0.730999984741211,0.602999992370605,0.0166195146739483,"Rolando Mandragora","a",3821,"OpenPlay",2020,"LeftFoot",15548,"Udinese",1,1,2020-12-20 14:00:00,"Walace","Pass"
"Cagliari",415468,22,"MissedShots",0.925999984741211,0.645,0.0562795400619507,"Nahitan Nández","h",7953,"OpenPlay",2020,"RightFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,"Radja Nainggolan","Cross"
"Cagliari",401979,14,"SavedShot",0.913000030517578,0.617000007629395,0.0217766482383013,"Manuel Locatelli","a",1122,"FromCorner",2020,"Head",15621,"Sassuolo",1,1,2021-01-31 14:00:00,"Hamed Junior Traore","Cross"
"Cagliari",412315,83,"MissedShots",0.805999984741211,0.585,0.0378826111555099,"Leonardo Pavoletti","h",1104,"OpenPlay",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"João Pedro","BallTouch"
"Cagliari",391901,75,"SavedShot",0.848000030517578,0.602000007629395,0.0850676968693733,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15528,"Inter",1,3,2020-12-13 11:30:00,"Alberto Cerri","Pass"
"Cagliari",415462,12,"MissedShots",0.770999984741211,0.59,0.0211572237312794,"Nahitan Nández","h",7953,"OpenPlay",2020,"RightFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,"Radja Nainggolan","Cross"
"Cagliari",385874,83,"SavedShot",0.846999969482422,0.62,0.113078743219376,"Riccardo Sottil","h",6672,"OpenPlay",2020,"RightFoot",15489,"Sampdoria",2,0,2020-11-07 14:00:00,"João Pedro","Pass"
"Cagliari",378914,64,"SavedShot",0.795,0.502999992370605,0.0519179999828339,"Sergej Milinkovic-Savic","a",1543,"OpenPlay",2020,"RightFoot",14124,"Lazio",0,2,2020-09-26 16:00:00,"Ciro Immobile","Pass"
"Cagliari",405288,53,"MissedShots",0.878000030517578,0.332000007629395,0.0864884108304977,"Giovanni Simeone","h",1102,"OpenPlay",2020,"RightFoot",15653,"Torino",0,1,2021-02-19 19:45:00,"Radja Nainggolan","Pass"
"Cagliari",412320,95,"MissedShots",0.798000030517578,0.364000015258789,0.0155308609828353,"Gabriele Zappa","h",8857,"FromCorner",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,NA,"Aerial"
"Cagliari",389585,84,"MissedShots",0.930999984741211,0.502000007629395,0.0979820266366005,"Alberto Cerri","h",4906,"OpenPlay",2020,"Head",15509,"Spezia",2,2,2020-11-29 17:00:00,"Paolo Faragò","Aerial"
"Cagliari",399616,29,"MissedShots",0.76,0.301000003814697,0.0134716853499413,"Giovanni Simeone","h",1102,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"Gastón Pereiro","Chipped"
"Cagliari",399613,6,"Goal",0.885,0.5,0.761298835277557,"Zlatan Ibrahimovic","a",1741,"Penalty",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,NA,"Standard"
"Cagliari",397173,79,"MissedShots",0.806999969482422,0.590999984741211,0.038854107260704,"Razvan Marin","h",8856,"OpenPlay",2020,"RightFoot",15578,"Benevento",1,2,2021-01-06 11:30:00,"Radja Nainggolan","Pass"
"Cagliari",415470,30,"Goal",0.92,0.555,0.431497395038605,"Juraj Kucka","a",1123,"OpenPlay",2020,"LeftFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,"Andreas Cornelius","HeadPass"
"Cagliari",391882,11,"MissedShots",0.914000015258789,0.579000015258789,0.0653425678610802,"Alessandro Bastoni","a",4939,"FromCorner",2020,"LeftFoot",15528,"Inter",1,3,2020-12-13 11:30:00,"Christian Eriksen","Cross"
"Cagliari",396750,73,"Goal",0.975,0.477999992370605,0.854494869709015,"Hirving Lozano","a",7999,"FromCorner",2020,"RightFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,NA,"Rebound"
"Cagliari",396749,73,"BlockedShot",0.976999969482422,0.400999984741211,0.0850424915552139,"Andrea Petagna","a",1493,"FromCorner",2020,"RightFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Tiemoué Bakayoko","HeadPass"
"Cagliari",415488,92,"SavedShot",0.966999969482422,0.332000007629395,0.158168837428093,"Mihai Valentin Mihaila","a",9226,"OpenPlay",2020,"RightFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,"Gastón Brugman","TakeOn"
"Cagliari",407983,46,"BlockedShot",0.883000030517578,0.415,0.0904028415679932,"Musa Barrow","a",6512,"OpenPlay",2020,"RightFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,"Jerdy Schouten","Pass"
"Cagliari",385873,72,"BlockedShot",0.760999984741211,0.485,0.0397726818919182,"Adam Ounas","h",3259,"OpenPlay",2020,"LeftFoot",15489,"Sampdoria",2,0,2020-11-07 14:00:00,"Marko Rog","TakeOn"
"Cagliari",421231,1,"MissedShots",0.924000015258789,0.585,0.044920802116394,"Leonardo Pavoletti","h",1104,"OpenPlay",2020,"Head",15777,"Fiorentina",0,0,2021-05-12 16:30:00,"João Pedro","Aerial"
"Cagliari",410646,64,"MissedShots",0.735,0.499000015258789,0.0140394978225231,"Alfred Duncan","h",1474,"OpenPlay",2020,"LeftFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"Razvan Marin","Pass"
"Cagliari",391890,40,"BlockedShot",0.873000030517578,0.614000015258789,0.0676291510462761,"Riccardo Sottil","h",6672,"OpenPlay",2020,"LeftFoot",15528,"Inter",1,3,2020-12-13 11:30:00,"Leonardo Pavoletti","None"
"Cagliari",412297,49,"MissedShots",0.855,0.33,0.032999474555254,"Darko Lazovic","a",1106,"FromCorner",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Federico Dimarco","Cross"
"Cagliari",396754,83,"MissedShots",0.800999984741211,0.316000003814697,0.0336909219622612,"Giovanni Di Lorenzo","a",6978,"OpenPlay",2020,"RightFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,NA,"BallRecovery"
"Cagliari",410647,70,"SavedShot",0.889000015258789,0.485,0.133620485663414,"Weston McKennie","a",5360,"OpenPlay",2020,"LeftFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"Federico Bernardeschi","Cross"
"Cagliari",383700,64,"MissedShots",0.929000015258789,0.585,0.0613491050899029,"Giovanni Simeone","h",1102,"FromCorner",2020,"Head",15468,"Crotone",4,2,2020-10-25 11:30:00,"Razvan Marin","Cross"
"Cagliari",423869,14,"Goal",0.859000015258789,0.560999984741211,0.518888890743256,"Eldor Shomurodov","a",5954,"OpenPlay",2020,"LeftFoot",15798,"Genoa",0,1,2021-05-22 18:45:00,"Nicolo Rovella","Throughball"
"Cagliari",399629,75,"BlockedShot",0.850999984741211,0.457000007629395,0.0600556842982769,"Gabriele Zappa","h",8857,"FromCorner",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,NA,"None"
"Cagliari",410639,24,"Goal",0.885,0.5,0.761298835277557,"Cristiano Ronaldo","a",2371,"Penalty",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,NA,"Standard"
"Cagliari",383704,79,"SavedShot",0.941999969482422,0.37,0.0919831395149231,"Simy","a",1362,"OpenPlay",2020,"RightFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Giovanni Crociata","Pass"
"Cagliari",404697,24,"MissedShots",0.949000015258789,0.475999984741211,0.131920367479324,"Berat Gjimshiti","a",1927,"FromCorner",2020,"Head",15636,"Atalanta",0,1,2021-02-14 14:00:00,"Josip Ilicic","Cross"
"Cagliari",399628,68,"MissedShots",0.713000030517578,0.442000007629395,0.0089498907327652,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"João Pedro","HeadPass"
"Cagliari",385864,47,"Goal",0.885,0.5,0.761298835277557,"João Pedro","h",1592,"Penalty",2020,"RightFoot",15489,"Sampdoria",2,0,2020-11-07 14:00:00,NA,"Standard"
"Cagliari",396743,61,"Goal",0.929000015258789,0.465999984741211,0.442396223545074,"Piotr Zielinski","a",1386,"OpenPlay",2020,"LeftFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Giovanni Di Lorenzo","TakeOn"
"Cagliari",383702,74,"MissedShots",0.838000030517578,0.182999992370605,0.0164357889443636,"Adam Ounas","h",3259,"OpenPlay",2020,"LeftFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Gabriele Zappa","Pass"
"Cagliari",389568,34,"MissedShots",0.755999984741211,0.73,0.0138646410778165,"Simone Bastoni","a",8916,"OpenPlay",2020,"LeftFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,NA,"BallRecovery"
"Cagliari",383684,20,"Goal",0.916999969482422,0.515999984741211,0.388154059648514,"Junior Messias","a",8838,"OpenPlay",2020,"LeftFoot",15468,"Crotone",4,2,2020-10-25 11:30:00,"Arkadiusz Reca","Cross"
"Cagliari",404698,27,"BlockedShot",0.725999984741211,0.750999984741211,0.0113989980891347,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15636,"Atalanta",0,1,2021-02-14 14:00:00,NA,"BallRecovery"
"Cagliari",404701,50,"MissedShots",0.739000015258789,0.741999969482422,0.0122925350442529,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15636,"Atalanta",0,1,2021-02-14 14:00:00,"João Pedro","Pass"
"Cagliari",378902,14,"BlockedShot",0.75,0.542000007629394,0.0278100892901421,"Lucas Leiva","a",475,"OpenPlay",2020,"RightFoot",14124,"Lazio",0,2,2020-09-26 16:00:00,"Adam Marusic","Pass"
"Cagliari",417995,81,"MissedShots",0.948000030517578,0.550999984741211,0.0644984394311905,"Bryan Cristante","a",1168,"FromCorner",2020,"Head",15751,"Roma",3,2,2021-04-25 16:00:00,"Jordan Veretout","Aerial"
"Cagliari",410648,73,"MissedShots",0.765999984741211,0.665,0.0142193753272295,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"João Pedro","Pass"
"Cagliari",396748,73,"SavedShot",0.97,0.527000007629395,0.669434010982513,"Hirving Lozano","a",7999,"OpenPlay",2020,"Head",15568,"Napoli",1,4,2021-01-03 14:00:00,"Giovanni Di Lorenzo","Cross"
"Cagliari",412305,62,"BlockedShot",0.853000030517578,0.655999984741211,0.0402487143874168,"Alfred Duncan","h",1474,"OpenPlay",2020,"LeftFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"João Pedro","Pass"
"Cagliari",394413,12,"MissedShots",0.798000030517578,0.615,0.0275026634335518,"Gerard Deulofeu","a",591,"OpenPlay",2020,"RightFoot",15548,"Udinese",1,1,2020-12-20 14:00:00,"Roberto Pereyra","Pass"
"Cagliari",417992,80,"MissedShots",0.786999969482422,0.59,0.0468474514782429,"Alessandro Deiola","h",1634,"OpenPlay",2020,"RightFoot",15751,"Roma",3,2,2021-04-25 16:00:00,NA,"BallRecovery"
"Cagliari",396720,12,"BlockedShot",0.901999969482422,0.365,0.0142397182062268,"Andrea Petagna","a",1493,"FromCorner",2020,"Head",15568,"Napoli",1,4,2021-01-03 14:00:00,"Piotr Zielinski","Cross"
"Cagliari",417989,68,"Goal",0.911999969482422,0.554000015258789,0.0234355516731739,"Federico Fazio","a",1000,"FromCorner",2020,"Head",15751,"Roma",3,2,2021-04-25 16:00:00,"Carles Pérez","Aerial"
"Cagliari",389579,70,"MissedShots",0.929000015258789,0.522000007629395,0.350469797849655,"Julian Chabot","a",7937,"FromCorner",2020,"Head",15509,"Spezia",2,2,2020-11-29 17:00:00,"Alessandro Deiola","Cross"
"Cagliari",415476,58,"MissedShots",0.774000015258789,0.334000015258789,0.0612996704876423,"Charalampos Lykogiannis","h",6517,"DirectFreekick",2020,"LeftFoot",15731,"Parma Calcio 1913",4,3,2021-04-17 18:45:00,NA,"Standard"
"Cagliari",423889,90,"MissedShots",0.950999984741211,0.415999984741211,0.439682602882385,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15798,"Genoa",0,1,2021-05-22 18:45:00,"Gabriele Zappa","TakeOn"
"Cagliari",378896,3,"Goal",0.976999969482422,0.492999992370605,0.821650147438049,"Manuel Lazzari","a",6180,"OpenPlay",2020,"RightFoot",14124,"Lazio",0,2,2020-09-26 16:00:00,NA,"None"
"Cagliari",412318,92,"MissedShots",0.860999984741211,0.547999992370605,0.0649490281939507,"Leonardo Pavoletti","h",1104,"OpenPlay",2020,"LeftFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Gastón Pereiro","Rebound"
"Cagliari",412313,78,"MissedShots",0.85,0.590999984741211,0.0491412878036499,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Giovanni Simeone","Cross"
"Cagliari",423871,20,"BlockedShot",0.899000015258789,0.449000015258789,0.116386830806732,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15798,"Genoa",0,1,2021-05-22 18:45:00,"Razvan Marin","Pass"
"Cagliari",394431,68,"MissedShots",0.915,0.44,0.0458271168172359,"Gabriele Zappa","h",8857,"OpenPlay",2020,"Head",15548,"Udinese",1,1,2020-12-20 14:00:00,"Razvan Marin","Aerial"
"Cagliari",412298,52,"BlockedShot",0.715999984741211,0.684000015258789,0.0141191855072975,"Radja Nainggolan","h",1251,"FromCorner",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Alfred Duncan","BallTouch"
"Cagliari",399614,9,"MissedShots",0.843000030517578,0.519000015258789,0.0752481371164322,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"Razvan Marin","Pass"
"Cagliari",397169,59,"SavedShot",0.795,0.354000015258789,0.0226448643952608,"Riccardo Sottil","h",6672,"OpenPlay",2020,"RightFoot",15578,"Benevento",1,2,2021-01-06 11:30:00,"Gabriele Zappa","Pass"
"Cagliari",397177,95,"SavedShot",0.870999984741211,0.400999984741211,0.060626208782196,"Giovanni Simeone","h",1102,"OpenPlay",2020,"RightFoot",15578,"Benevento",1,2,2021-01-06 11:30:00,NA,"None"
"Cagliari",405284,38,"MissedShots",0.896999969482422,0.734000015258789,0.0333046242594719,"Rolando Mandragora","a",3821,"OpenPlay",2020,"LeftFoot",15653,"Torino",0,1,2021-02-19 19:45:00,"Simone Zaza","Pass"
"Cagliari",385866,53,"MissedShots",0.959000015258789,0.347000007629395,0.122517161071301,"Adam Ounas","h",3259,"OpenPlay",2020,"RightFoot",15489,"Sampdoria",2,0,2020-11-07 14:00:00,"Riccardo Sottil","Pass"
"Cagliari",389582,77,"SavedShot",0.859000015258789,0.517000007629395,0.112636044621468,"Riccardo Sottil","h",6672,"OpenPlay",2020,"RightFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,"Alberto Cerri","Pass"
"Cagliari",399637,92,"BlockedShot",0.863000030517578,0.467999992370605,0.0459648780524731,"Alberto Cerri","h",4906,"OpenPlay",2020,"RightFoot",15598,"AC Milan",0,2,2021-01-18 19:45:00,"Radja Nainggolan","Cross"
"Cagliari",385875,84,"SavedShot",0.759000015258789,0.464000015258789,0.0227801967412233,"Valerio Verre","a",1569,"OpenPlay",2020,"RightFoot",15489,"Sampdoria",2,0,2020-11-07 14:00:00,"Mikkel Damsgaard","Pass"
"Cagliari",396733,36,"BlockedShot",0.744000015258789,0.382000007629395,0.0251717697829008,"Hirving Lozano","a",7999,"OpenPlay",2020,"RightFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Fabián","Pass"
"Cagliari",423880,58,"SavedShot",0.919000015258789,0.617999992370605,0.0112373465672135,"Alberto Cerri","h",4906,"SetPiece",2020,"Head",15798,"Genoa",0,1,2021-05-22 18:45:00,"Razvan Marin","Aerial"
"Cagliari",407995,89,"SavedShot",0.901999969482422,0.678000030517578,0.030858650803566,"Emanuel Vignato","a",4943,"OpenPlay",2020,"RightFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,"Nicola Sansone","Cross"
"Cagliari",391891,41,"Goal",0.904000015258789,0.654000015258789,0.0584033206105232,"Riccardo Sottil","h",6672,"OpenPlay",2020,"LeftFoot",15528,"Inter",1,3,2020-12-13 11:30:00,NA,"Rebound"
"Cagliari",410638,22,"MissedShots",0.765,0.689000015258789,0.0154242375865579,"Radja Nainggolan","h",1251,"OpenPlay",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,NA,"None"
"Cagliari",405276,16,"MissedShots",0.780999984741211,0.500999984741211,0.0220760963857174,"Nahitan Nández","h",7953,"SetPiece",2020,"RightFoot",15653,"Torino",0,1,2021-02-19 19:45:00,NA,"Rebound"
"Cagliari",421239,88,"MissedShots",0.886999969482422,0.37,0.00808634888380766,"Luca Ceppitelli","h",1550,"SetPiece",2020,"Head",15777,"Fiorentina",0,0,2021-05-12 16:30:00,"Alfred Duncan","Aerial"
"Cagliari",396737,41,"MissedShots",0.900999984741211,0.673000030517578,0.063545934855938,"Riccardo Sottil","h",6672,"OpenPlay",2020,"LeftFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Gastón Pereiro","Pass"
"Cagliari",407975,8,"MissedShots",0.921999969482422,0.709000015258789,0.0452516935765743,"Musa Barrow","a",6512,"FromCorner",2020,"LeftFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,NA,"Rebound"
"Cagliari",412319,94,"SavedShot",0.895999984741211,0.544000015258789,0.390240460634232,"Eddie Salcedo","a",6203,"OpenPlay",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"Daniel Bessa","Pass"
"Cagliari",389573,54,"SavedShot",0.789000015258789,0.527000007629395,0.0398976765573025,"Giulio Maggiore","a",8944,"OpenPlay",2020,"RightFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,"M&#039;Bala Nzola","Pass"
"Cagliari",402001,94,"Goal",0.961999969482422,0.560999984741211,0.5107581615448,"Jeremie Boga","a",3544,"OpenPlay",2020,"LeftFoot",15621,"Sassuolo",1,1,2021-01-31 14:00:00,"Brian Oddei","Cross"
"Cagliari",412312,70,"SavedShot",0.786999969482422,0.615,0.0432120896875858,"Darko Lazovic","a",1106,"OpenPlay",2020,"RightFoot",15715,"Verona",0,2,2021-04-03 13:00:00,NA,"BallRecovery"
"Cagliari",389563,22,"SavedShot",0.865999984741211,0.6,0.0726230219006538,"Diego Farias","a",1605,"OpenPlay",2020,"LeftFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,"M&#039;Bala Nzola","TakeOn"
"Cagliari",412302,60,"SavedShot",0.911999969482422,0.72,0.0418535210192204,"Charalampos Lykogiannis","h",6517,"OpenPlay",2020,"LeftFoot",15715,"Verona",0,2,2021-04-03 13:00:00,"João Pedro","Pass"
"Cagliari",394424,47,"MissedShots",0.935999984741211,0.354000015258789,0.0566154606640339,"Kevin Bonifazi","a",3951,"SetPiece",2020,"RightFoot",15548,"Udinese",1,1,2020-12-20 14:00:00,"Rodrigo Becão","HeadPass"
"Cagliari",396730,26,"MissedShots",0.85,0.342000007629395,0.0507405176758766,"Hirving Lozano","a",7999,"OpenPlay",2020,"LeftFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,"Fabián","Pass"
"Cagliari",407989,71,"SavedShot",0.853000030517578,0.656999969482422,0.0440210923552513,"Emanuel Vignato","a",4943,"OpenPlay",2020,"RightFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,NA,"None"
"Cagliari",383706,83,"SavedShot",0.915999984741211,0.492999992370605,0.0952018797397614,"Leonardo Pavoletti","h",1104,"FromCorner",2020,"Head",15468,"Crotone",4,2,2020-10-25 11:30:00,"Razvan Marin","Cross"
"Cagliari",407980,21,"SavedShot",0.784000015258789,0.634000015258789,0.0242633316665888,"Musa Barrow","a",6512,"OpenPlay",2020,"RightFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,"Mattias Svanberg","Chipped"
"Cagliari",410655,93,"SavedShot",0.875999984741211,0.425,0.294765442609787,"Cristiano Ronaldo","a",2371,"OpenPlay",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"Dejan Kulusevski","Pass"
"Cagliari",410645,62,"MissedShots",0.87,0.66,0.048712570220232,"Cristiano Ronaldo","a",2371,"FromCorner",2020,"RightFoot",15689,"Juventus",1,3,2021-03-14 17:00:00,"Federico Chiesa","Pass"
"Cagliari",423884,71,"MissedShots",0.765,0.575999984741211,0.0726684704422951,"Razvan Marin","h",8856,"DirectFreekick",2020,"RightFoot",15798,"Genoa",0,1,2021-05-22 18:45:00,NA,"Standard"
"Cagliari",407988,66,"BlockedShot",0.938000030517578,0.715999984741211,0.0548912584781647,"Nahitan Nández","h",7953,"OpenPlay",2020,"RightFoot",15674,"Bologna",1,0,2021-03-03 19:45:00,"Radja Nainggolan","TakeOn"
"Cagliari",389572,51,"Goal",0.871999969482422,0.302000007629395,0.0398620925843716,"João Pedro","h",1592,"OpenPlay",2020,"RightFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,NA,"None"
"Cagliari",417976,33,"MissedShots",0.79,0.296000003814697,0.0607301369309425,"Charalampos Lykogiannis","h",6517,"DirectFreekick",2020,"LeftFoot",15751,"Roma",3,2,2021-04-25 16:00:00,NA,"Standard"
"Cagliari",391903,76,"Goal",0.838000030517578,0.390999984741211,0.0402892492711544,"Nicolò Barella","a",1409,"FromCorner",2020,"RightFoot",15528,"Inter",1,3,2020-12-13 11:30:00,NA,"None"
"Cagliari",389587,93,"Goal",0.885,0.5,0.761298835277557,"M&#039;Bala Nzola","a",9018,"Penalty",2020,"LeftFoot",15509,"Spezia",2,2,2020-11-29 17:00:00,NA,"Standard"
"Cagliari",396723,13,"MissedShots",0.758000030517578,0.480999984741211,0.0143760563805699,"Riccardo Sottil","h",6672,"FromCorner",2020,"RightFoot",15568,"Napoli",1,4,2021-01-03 14:00:00,NA,"Aerial"
"Cagliari",423866,3,"ShotOnPost",0.921999969482422,0.515,0.064715102314949,"João Pedro","h",1592,"OpenPlay",2020,"Head",15798,"Genoa",0,1,2021-05-22 18:45:00,"Charalampos Lykogiannis","Aerial"
