"h_team","id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"Strasbourg",417720,73,"SavedShot",0.745999984741211,0.370999984741211,0.0184144470840693,"Ludovic Blas","a",3475,"OpenPlay",2020,"LeftFoot",16093,"Nantes",1,2,2021-04-25 13:00:00,"Randal Kolo Muani","Pass"
"Strasbourg",413939,74,"MissedShots",0.915,0.554000015258789,0.0910023897886276,"Mehdi Chahiri","h",8655,"OpenPlay",2020,"Head",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,"Frederic Guilbert","Cross"
"Strasbourg",381059,47,"SavedShot",0.893000030517578,0.650999984741211,0.0854277461767197,"Jonathan Christian David","a",8636,"OpenPlay",2020,"LeftFoot",15813,"Lille",0,3,2020-10-04 13:00:00,NA,"BallRecovery"
"Strasbourg",378033,37,"MissedShots",0.75,0.291000003814697,0.0113026704639196,"Fouad Chafik","a",5692,"OpenPlay",2020,"RightFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,"Jordan Marié","TakeOn"
"Strasbourg",378025,6,"MissedShots",0.750999984741211,0.409000015258789,0.0624525398015976,"Kenny Lala","h",5975,"DirectFreekick",2020,"RightFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,NA,"Standard"
"Strasbourg",397426,37,"Goal",0.895999984741211,0.670999984741211,0.312125593423843,"Habib Diallo","h",5769,"OpenPlay",2020,"RightFoot",15934,"Nimes",5,0,2021-01-06 18:00:00,"Jean Eudes Aholou","Pass"
"Strasbourg",411583,59,"MissedShots",0.799000015258789,0.360999984741211,0.029625466093421,"Lamine Koné","h",728,"OpenPlay",2020,"LeftFoot",16053,"Lens",1,2,2021-03-21 12:00:00,NA,"None"
"Strasbourg",411579,45,"SavedShot",0.87,0.599000015258789,0.342987567186356,"Seko Fofana","a",1144,"OpenPlay",2020,"RightFoot",16053,"Lens",1,2,2021-03-21 12:00:00,"Gaël Kakuta","Throughball"
"Strasbourg",394536,53,"SavedShot",0.810999984741211,0.620999984741211,0.0547847859561443,"Remi Oudin","a",6884,"OpenPlay",2020,"RightFoot",15913,"Bordeaux",0,2,2020-12-20 14:00:00,"Mehdi Zerkane","Pass"
"Strasbourg",420519,51,"SavedShot",0.755999984741211,0.632000007629395,0.0595508739352226,"Frederic Guilbert","h",3253,"DirectFreekick",2020,"RightFoot",16115,"Montpellier",2,3,2021-05-09 13:00:00,NA,"Standard"
"Strasbourg",411592,88,"MissedShots",0.956999969482422,0.539000015258789,0.130372032523155,"Stefan Mitrovic","h",4242,"FromCorner",2020,"Head",16053,"Lens",1,2,2021-03-21 12:00:00,"Dmitri Lienard","Cross"
"Strasbourg",378028,19,"BlockedShot",0.880999984741211,0.317999992370605,0.0503832809627056,"Adrien Thomasson","h",3549,"OpenPlay",2020,"RightFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,"Kenny Lala","Pass"
"Strasbourg",394533,50,"BlockedShot",0.879000015258789,0.585,0.0699911937117577,"Ibrahima Sissoko","h",6904,"SetPiece",2020,"RightFoot",15913,"Bordeaux",0,2,2020-12-20 14:00:00,NA,"None"
"Strasbourg",413923,15,"Goal",0.963000030517578,0.655,0.289303481578827,"Kylian Mbappe-Lottin","a",3423,"OpenPlay",2020,"LeftFoot",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,"Leandro Paredes","TakeOn"
"Strasbourg",411594,91,"SavedShot",0.901999969482422,0.497000007629395,0.0336578339338303,"Stefan Mitrovic","h",4242,"OpenPlay",2020,"Head",16053,"Lens",1,2,2021-03-21 12:00:00,"Ludovic Ajorque","Rebound"
"Strasbourg",413931,50,"MissedShots",0.841999969482422,0.775,0.0369012653827667,"Kylian Mbappe-Lottin","a",3423,"OpenPlay",2020,"RightFoot",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,"Moise Kean","Chipped"
"Strasbourg",413925,23,"BlockedShot",0.865999984741211,0.507000007629395,0.117735803127289,"Kylian Mbappe-Lottin","a",3423,"OpenPlay",2020,"RightFoot",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,"Rafinha","TakeOn"
"Strasbourg",413940,78,"Goal",0.710999984741211,0.487000007629395,0.0441520474851131,"Leandro Paredes","a",1248,"DirectFreekick",2020,"RightFoot",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,NA,"Standard"
"Strasbourg",417723,81,"MissedShots",0.803000030517578,0.505999984741211,0.0423624143004417,"Jean Eudes Aholou","h",4811,"OpenPlay",2020,"LeftFoot",16093,"Nantes",1,2,2021-04-25 13:00:00,NA,"None"
"Strasbourg",413928,35,"BlockedShot",0.755999984741211,0.385999984741211,0.0165876783430576,"Frederic Guilbert","h",3253,"FromCorner",2020,"RightFoot",16075,"Paris Saint Germain",1,4,2021-04-10 15:00:00,NA,"None"
"Strasbourg",424592,70,"MissedShots",0.738000030517578,0.774000015258789,0.00924232508987188,"Vincent Le Goff","a",3464,"OpenPlay",2020,"LeftFoot",16135,"Lorient",1,1,2021-05-23 19:00:00,NA,"None"
"Strasbourg",399276,16,"MissedShots",0.931999969482422,0.555,0.528108596801758,"Adrien Thomasson","h",3549,"OpenPlay",2020,"LeftFoot",15955,"Saint-Etienne",1,0,2021-01-17 14:00:00,"Ludovic Ajorque","Pass"
"Strasbourg",399289,59,"MissedShots",0.789000015258789,0.580999984741211,0.0509409047663212,"Adrien Thomasson","h",3549,"OpenPlay",2020,"RightFoot",15955,"Saint-Etienne",1,0,2021-01-17 14:00:00,NA,"BallTouch"
"Strasbourg",382384,61,"SavedShot",0.785999984741211,0.31,0.0290358681231737,"Memphis Depay","a",555,"OpenPlay",2020,"LeftFoot",15825,"Lyon",2,3,2020-10-18 11:00:00,"Léo Dubois","Pass"
"Strasbourg",382387,69,"MissedShots",0.903000030517578,0.497000007629395,0.0260513164103031,"Lamine Koné","h",728,"FromCorner",2020,"Head",15825,"Lyon",2,3,2020-10-18 11:00:00,"Dmitri Lienard","Aerial"
"Strasbourg",378035,57,"SavedShot",0.850999984741211,0.597000007629395,0.0868070349097252,"Eric Junior Dina Ebimbe","a",7562,"OpenPlay",2020,"LeftFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,"Aurelien Scheidler","TakeOn"
"Strasbourg",378046,91,"MissedShots",0.818000030517578,0.445,0.0524076670408249,"Wesley Lautoa","a",3677,"OpenPlay",2020,"LeftFoot",14208,"Dijon",1,0,2020-09-20 13:00:00,"Wilitty Younoussa","Pass"
"Strasbourg",397438,67,"SavedShot",0.89,0.525,0.0669366046786308,"Ludovic Ajorque","h",6905,"OpenPlay",2020,"Head",15934,"Nimes",5,0,2021-01-06 18:00:00,"Dmitri Lienard","Cross"
"Strasbourg",402039,35,"BlockedShot",0.768000030517578,0.557999992370605,0.0250078961253166,"Dmitri Lienard","h",5978,"OpenPlay",2020,"LeftFoot",15975,"Reims",0,1,2021-01-31 14:00:00,"Adrien Thomasson","Pass"
"Strasbourg",388503,62,"SavedShot",0.705,0.233999996185303,0.00852392707020044,"Habib Diallo","h",5769,"OpenPlay",2020,"RightFoot",15866,"Rennes",1,1,2020-11-27 20:00:00,"Adrien Thomasson","Aerial"
"Strasbourg",388509,77,"MissedShots",0.944000015258789,0.432999992370605,0.0654889494180679,"M&#039;Baye Niang","a",1126,"OpenPlay",2020,"Head",15866,"Rennes",1,1,2020-11-27 20:00:00,"Adrien Truffert","Aerial"
"Strasbourg",382371,31,"SavedShot",0.858000030517578,0.527999992370605,0.0900378450751305,"Jean Eudes Aholou","h",4811,"OpenPlay",2020,"LeftFoot",15825,"Lyon",2,3,2020-10-18 11:00:00,"Adrien Thomasson","Pass"
"Strasbourg",381055,24,"MissedShots",0.690999984741211,0.525,0.0145628983154893,"Renato Sanches","a",5228,"OpenPlay",2020,"LeftFoot",15813,"Lille",0,3,2020-10-04 13:00:00,"Mehmet Zeki Çelik","Pass"
"Strasbourg",417713,51,"SavedShot",0.785,0.738000030517578,0.029947591945529,"Pedro Chirivella","a",1022,"FromCorner",2020,"RightFoot",16093,"Nantes",1,2,2021-04-25 13:00:00,"Dennis Appiah","Pass"
"Strasbourg",397441,74,"MissedShots",0.785999984741211,0.545999984741211,0.0489839687943459,"Jean-Ricner Bellegarde","h",7762,"OpenPlay",2020,"RightFoot",15934,"Nimes",5,0,2021-01-06 18:00:00,NA,"BallRecovery"
